N,worst(secs),best(secs)
722,2.590000e-004,9.470002e-005
723,1.484000e-004,9.360001e-005
724,1.348000e-004,9.490000e-005
725,2.378000e-004,9.490000e-005
726,1.817000e-004,9.550000e-005
727,2.209000e-004,9.459999e-005
728,1.728000e-004,9.520000e-005
729,2.081000e-004,9.590000e-005
730,2.066000e-004,9.570000e-005
731,1.709000e-004,9.610000e-005
732,1.847000e-004,9.600000e-005
733,2.133000e-004,9.550000e-005
734,1.634000e-004,9.570000e-005
735,4.042000e-004,9.660001e-005
736,2.134000e-004,9.640001e-005
737,2.219000e-004,9.629998e-005
738,1.843000e-004,9.730001e-005
739,1.955000e-004,9.729998e-005
740,2.296000e-004,9.720001e-005
741,1.410000e-004,9.740001e-005
742,2.207000e-004,9.710001e-005
743,3.141000e-004,9.770002e-005
744,2.146000e-004,9.730001e-005
745,1.631000e-004,9.809999e-005
746,2.091000e-004,9.829999e-005
747,2.236000e-004,9.890003e-005
748,2.060000e-004,9.869999e-005
749,7.921000e-004,9.920000e-005
750,2.152000e-004,9.869999e-005
751,1.576000e-004,9.869999e-005
752,2.034000e-004,9.930000e-005
753,2.449000e-004,9.930000e-005
754,2.152000e-004,9.920000e-005
755,1.643000e-004,9.989997e-005
756,1.673000e-004,9.970000e-005
757,2.142000e-004,9.920000e-005
758,2.587000e-004,9.960000e-005
759,2.171000e-004,1.006000e-004
760,3.194000e-004,9.970000e-005
761,1.661000e-004,1.004000e-004
762,2.092000e-004,1.006000e-004
763,2.111000e-004,1.013000e-004
764,2.189000e-004,1.010000e-004
765,2.415000e-004,1.016000e-004
766,1.394000e-004,1.018000e-004
767,2.696000e-004,1.015000e-004
768,1.753000e-004,1.018000e-004
769,1.560000e-004,1.021000e-004
770,2.601000e-004,1.013000e-004
771,2.744000e-004,1.017000e-004
772,4.194000e-004,1.023000e-004
