N,worst(secs),best(secs)
637,1.424000e-004,6.769999e-005
638,2.127000e-004,6.739999e-005
639,1.857000e-004,6.790002e-005
640,8.470000e-005,6.759999e-005
641,2.467000e-004,6.809999e-005
642,1.413000e-004,6.830000e-005
643,8.600001e-005,6.810002e-005
644,1.906000e-004,6.820000e-005
645,1.170000e-004,6.860000e-005
646,1.498000e-004,6.789999e-005
647,1.473000e-004,6.830000e-005
648,1.010000e-004,6.890000e-005
649,1.480000e-004,6.890000e-005
650,1.927000e-004,6.870000e-005
651,1.186000e-004,6.900000e-005
652,1.708000e-004,6.920000e-005
653,1.169000e-004,6.779999e-005
654,1.407000e-004,6.900000e-005
655,1.443000e-004,6.960001e-005
656,1.637000e-004,7.030001e-005
657,1.010000e-004,7.009998e-005
658,1.673000e-004,7.040001e-005
659,1.443000e-004,7.019998e-005
660,1.840000e-004,7.039998e-005
661,1.462000e-004,7.010001e-005
662,1.434000e-004,7.070001e-005
663,1.347000e-004,6.980001e-005
664,1.488000e-004,7.029998e-005
665,1.419000e-004,7.050001e-005
666,1.716000e-004,7.059998e-005
667,8.090000e-005,7.080002e-005
668,1.317000e-004,7.129999e-005
669,1.669000e-004,7.169999e-005
670,7.720001e-005,7.139999e-005
671,1.620000e-004,7.089999e-005
672,1.534000e-004,7.089999e-005
673,1.343000e-004,7.119999e-005
674,1.796000e-004,7.200000e-005
675,1.521000e-004,7.189999e-005
676,1.177000e-004,7.100002e-005
677,1.723000e-004,7.159999e-005
678,8.780000e-005,7.240000e-005
679,1.314000e-004,7.180002e-005
680,1.657000e-004,7.279997e-005
681,2.831000e-004,7.280000e-005
682,1.091000e-004,7.260000e-005
683,1.390000e-004,7.309997e-005
684,1.512000e-004,7.300000e-005
685,1.151000e-004,7.360001e-005
686,1.542000e-004,7.329998e-005
687,1.695000e-004,7.390001e-005
688,1.043000e-004,7.349998e-005
689,1.399000e-004,7.260000e-005
690,1.535000e-004,7.340001e-005
691,1.089000e-004,7.389998e-005
692,1.896000e-004,7.410001e-005
693,1.884000e-004,7.410001e-005
694,1.306000e-004,7.469999e-005
695,1.485000e-004,7.439998e-005
696,1.061000e-004,7.469999e-005
697,1.675000e-004,7.410001e-005
698,1.742000e-004,7.439998e-005
699,1.482000e-004,7.460002e-005
700,2.743000e-004,7.469999e-005
701,1.695000e-004,7.519999e-005
702,1.010000e-004,7.539999e-005
703,1.554000e-004,7.489999e-005
704,2.437000e-004,7.650000e-005
705,1.717000e-004,7.559999e-005
706,1.416000e-004,7.610000e-005
707,1.413000e-004,7.610000e-005
708,1.791000e-004,7.610000e-005
709,2.034000e-004,7.610000e-005
710,1.487000e-004,7.700000e-005
711,1.752000e-004,7.610000e-005
712,1.449000e-004,7.650000e-005
713,1.357000e-004,7.630000e-005
714,1.653000e-004,7.670000e-005
715,3.342000e-004,7.650000e-005
716,1.514000e-004,7.680000e-005
717,1.873000e-004,7.690000e-005
718,5.869000e-004,7.759998e-005
719,2.015000e-004,7.739998e-005
720,1.491000e-004,7.670000e-005
721,1.272000e-004,7.660000e-005
722,1.768000e-004,7.730001e-005
723,1.279000e-004,7.780001e-005
724,1.412000e-004,7.740001e-005
725,1.455000e-004,7.770001e-005
726,1.596000e-004,7.819998e-005
727,2.916000e-004,7.809998e-005
728,2.018000e-004,7.819998e-005
729,1.767000e-004,7.859999e-005
730,1.787000e-004,7.859999e-005
731,6.494000e-004,8.070000e-005
732,2.058000e-004,7.919999e-005
733,2.705000e-004,7.960002e-005
734,1.283300e-003,8.020000e-005
735,2.819000e-004,8.100001e-005
736,6.393000e-004,8.110001e-005
737,2.787000e-004,8.080000e-005
738,4.996000e-004,8.149998e-005
739,6.709000e-004,8.000003e-005
740,5.717000e-004,8.020000e-005
741,6.747000e-004,8.880001e-005
742,1.750000e-004,7.959999e-005
743,1.926000e-004,8.010000e-005
744,3.893000e-004,8.160001e-005
745,2.121000e-004,7.990000e-005
746,4.733000e-004,8.230002e-005
747,2.109000e-004,8.069997e-005
