N,worst(secs),best(secs)
774,2.024000e-004,1.040000e-004
775,2.903000e-004,1.043000e-004
776,2.034000e-004,1.035000e-004
777,1.458000e-004,1.037000e-004
778,1.606000e-004,1.039000e-004
779,1.882000e-004,1.067000e-004
780,1.975000e-004,1.049000e-004
781,2.559000e-004,1.045000e-004
782,3.464000e-004,1.039000e-004
783,1.911000e-004,1.066000e-004
784,3.820000e-004,1.068000e-004
785,1.436000e-004,1.050000e-004
786,1.633000e-004,1.062000e-004
787,2.351000e-004,1.054000e-004
788,2.153000e-004,1.080000e-004
789,2.412000e-004,1.079000e-004
790,2.411000e-004,1.096000e-004
791,2.890000e-004,1.073000e-004
792,2.955000e-004,1.066000e-004
793,2.325000e-004,1.068000e-004
794,2.931000e-004,1.074000e-004
795,2.160000e-004,1.068000e-004
796,2.116000e-004,1.070000e-004
797,2.200000e-004,1.065000e-004
798,2.185000e-004,1.084000e-004
799,2.160000e-004,1.077000e-004
800,2.910000e-004,1.105000e-004
801,2.438000e-004,1.111000e-004
802,3.524000e-004,1.099000e-004
803,2.637000e-004,1.095000e-004
804,1.723000e-004,1.098000e-004
805,3.196000e-004,1.092000e-004
806,4.404000e-004,1.082000e-004
807,2.327000e-004,1.110000e-004
808,1.898000e-004,1.104000e-004
809,2.201000e-004,1.099000e-004
810,2.130000e-004,1.074000e-004
811,2.361000e-004,1.105000e-004
812,2.013000e-004,1.095000e-004
813,2.434000e-004,1.096000e-004
814,3.285000e-004,1.093000e-004
815,2.201000e-004,1.105000e-004
816,2.349000e-004,1.125000e-004
817,1.778000e-004,1.145000e-004
818,2.491000e-004,1.158000e-004
819,2.598000e-004,1.142000e-004
820,2.357000e-004,1.135000e-004
821,2.161000e-004,1.152000e-004
822,2.014000e-004,1.153000e-004
823,3.084000e-004,1.155000e-004
824,3.812000e-004,1.144000e-004
825,2.284000e-004,1.166000e-004
826,2.220000e-004,1.155000e-004
827,2.724000e-004,1.156000e-004
828,2.766000e-004,1.170000e-004
829,1.400000e-003,1.140000e-004
830,2.584000e-004,1.177000e-004
831,1.670000e-004,1.165000e-004
832,2.749000e-004,1.145000e-004
833,2.398000e-004,1.171000e-004
834,2.110000e-004,1.175000e-004
835,2.896000e-004,1.171000e-004
836,2.723000e-004,1.116000e-004
837,2.376000e-004,1.134000e-004
838,2.635000e-004,1.140000e-004
839,2.414000e-004,1.160000e-004
840,1.696000e-004,1.145000e-004
841,2.260000e-004,1.138000e-004
842,2.242000e-004,1.131000e-004
843,2.232000e-004,1.142000e-004
844,2.492000e-004,1.143000e-004
845,2.255000e-004,1.151000e-004
846,2.456000e-004,1.142000e-004
847,2.155000e-004,1.179000e-004
848,3.549000e-004,1.162000e-004
849,2.827000e-004,1.168000e-004
850,6.493000e-004,1.142000e-004
851,3.273000e-004,1.146000e-004
852,2.856000e-004,1.167000e-004
853,2.949000e-004,1.172000e-004
854,2.158000e-004,1.180000e-004
855,2.575000e-004,1.185000e-004
856,2.388000e-004,1.172000e-004
857,2.040000e-004,1.171000e-004
858,1.702000e-004,1.151000e-004
859,2.331000e-004,1.171000e-004
860,2.686000e-004,1.172000e-004
861,2.527000e-004,1.157000e-004
862,4.122000e-004,1.173000e-004
863,2.356000e-004,1.169000e-004
864,2.386000e-004,1.193000e-004
865,1.825000e-004,1.197000e-004
866,2.804000e-004,1.202000e-004
867,3.421000e-004,1.201000e-004
868,2.465000e-004,1.216000e-004
869,2.429000e-004,1.188000e-004
870,2.273000e-004,1.188000e-004
871,2.385000e-004,1.200000e-004
872,2.673000e-004,1.188000e-004
873,2.918000e-004,1.211000e-004
874,2.719000e-004,1.202000e-004
875,2.310000e-004,1.180000e-004
876,2.280000e-004,1.213000e-004
877,2.270000e-004,1.204000e-004
878,1.936000e-004,1.199000e-004
879,2.465000e-004,1.190000e-004
880,2.791000e-004,1.213000e-004
881,2.241000e-004,1.213000e-004
882,2.416000e-004,1.212000e-004
883,3.441000e-004,1.208000e-004
884,2.896000e-004,1.213000e-004
885,2.298000e-004,1.241000e-004
886,2.396000e-004,1.193000e-004
887,2.395000e-004,1.210000e-004
888,1.962000e-004,1.219000e-004
889,1.828000e-004,1.220000e-004
890,6.306000e-004,1.212000e-004
891,3.184000e-004,1.216000e-004
892,3.944000e-004,1.223000e-004
893,2.523000e-004,1.222000e-004
894,1.722000e-004,1.225000e-004
895,2.339000e-004,1.257000e-004
896,3.005000e-004,1.245000e-004
897,2.535000e-004,1.251000e-004
898,2.543000e-004,1.262000e-004
899,1.685000e-004,1.233000e-004
900,2.587000e-004,1.226000e-004
901,2.732000e-004,1.259000e-004
902,3.014000e-004,1.247000e-004
903,2.353000e-004,1.259000e-004
904,2.425000e-004,1.260000e-004
905,2.497000e-004,1.256000e-004
906,2.335000e-004,1.269000e-004
907,2.007000e-004,1.263000e-004
908,2.355000e-004,1.266000e-004
909,1.743000e-004,1.250000e-004
910,2.463000e-004,1.257000e-004
911,2.319000e-004,1.256000e-004
912,2.688000e-004,1.254000e-004
913,2.070000e-004,1.266000e-004
914,4.712000e-004,1.258000e-004
915,2.897000e-004,1.270000e-004
916,2.796000e-004,1.266000e-004
917,2.264000e-004,1.267000e-004
918,2.961000e-004,1.260000e-004
919,3.677000e-004,1.268000e-004
920,2.581000e-004,1.280000e-004
921,2.522000e-004,1.266000e-004
922,2.934000e-004,1.292000e-004
923,2.448000e-004,1.279000e-004
924,2.834000e-004,1.274000e-004
925,3.076000e-004,1.275000e-004
926,1.946000e-004,1.280000e-004
927,2.414000e-004,1.287000e-004
928,2.362000e-004,1.300000e-004
929,2.354000e-004,1.283000e-004
930,2.535000e-004,1.280000e-004
931,2.579000e-004,1.308000e-004
932,2.684000e-004,1.288000e-004
933,2.436000e-004,1.296000e-004
934,2.270000e-004,1.300000e-004
935,2.565000e-004,1.296000e-004
936,2.393000e-004,1.307000e-004
937,2.467000e-004,1.314000e-004
938,2.474000e-004,1.307000e-004
939,2.280000e-004,1.297000e-004
940,3.229000e-004,1.311000e-004
941,5.723000e-004,1.307000e-004
942,4.471000e-004,1.310000e-004
943,2.449000e-004,1.321000e-004
944,2.581000e-004,1.321000e-004
945,2.696000e-004,1.323000e-004
946,2.389000e-004,1.310000e-004
947,2.257000e-004,1.320000e-004
948,4.436000e-004,1.333000e-004
949,2.447000e-004,1.323000e-004
950,2.888000e-004,1.323000e-004
951,2.707000e-004,1.325000e-004
952,2.638000e-004,1.329000e-004
953,2.468000e-004,1.338000e-004
954,3.856000e-004,1.331000e-004
955,3.905000e-004,1.321000e-004
956,3.887000e-004,1.334000e-004
957,4.373000e-004,1.341000e-004
958,4.988000e-004,1.348000e-004
959,2.695000e-004,1.337000e-004
960,2.469000e-004,1.334000e-004
961,2.273000e-004,1.341000e-004
962,2.426000e-004,1.331000e-004
963,2.047000e-004,1.344000e-004
964,2.256000e-004,1.352000e-004
965,2.395000e-004,1.367000e-004
966,2.571000e-004,1.358000e-004
967,2.489000e-004,1.365000e-004
968,2.207000e-004,1.360000e-004
969,3.132000e-004,1.380000e-004
970,2.916000e-004,1.378000e-004
971,2.529000e-004,1.376000e-004
972,2.453000e-004,1.386000e-004
973,2.459000e-004,1.343000e-004
974,4.752000e-004,1.397000e-004
975,2.367000e-004,1.381000e-004
976,2.626000e-004,1.381000e-004
977,6.445000e-004,1.388000e-004
978,2.757000e-004,1.393000e-004
979,4.135000e-004,1.415000e-004
980,4.477000e-004,1.420000e-004
981,3.031000e-004,1.425000e-004
982,2.492000e-004,1.407000e-004
983,3.026000e-004,1.407000e-004
984,2.975000e-004,1.398000e-004
985,2.855000e-004,1.397000e-004
986,2.504000e-004,1.394000e-004
987,2.563000e-004,1.427000e-004
988,2.478000e-004,1.427000e-004
989,2.578000e-004,1.422000e-004
990,2.063000e-004,1.410000e-004
991,2.581000e-004,1.426000e-004
992,2.720000e-004,1.421000e-004
993,2.505000e-004,1.416000e-004
994,2.341000e-004,1.427000e-004
995,2.756000e-004,1.408000e-004
996,2.238000e-004,1.391000e-004
997,3.228000e-004,1.408000e-004
998,2.434000e-004,1.444000e-004
999,2.914000e-004,1.432000e-004
1000,1.252000e-003,1.430000e-004
