N,worst(secs),best(secs)
607,7.100007e-005,5.390006e-005
608,1.571001e-004,5.430006e-005
609,6.589992e-005,5.459995e-005
610,1.576000e-004,5.410006e-005
611,6.429991e-005,5.399995e-005
612,1.428002e-004,5.459995e-005
613,8.130004e-005,5.439995e-005
614,1.441000e-004,5.490007e-005
615,9.180000e-005,5.519995e-005
616,1.405000e-004,5.470007e-005
617,1.035000e-004,5.550007e-005
618,1.403000e-004,5.519995e-005
619,1.002001e-004,5.550007e-005
620,1.552000e-004,5.559996e-005
621,1.773001e-004,5.590008e-005
622,1.149001e-004,5.590008e-005
623,6.589992e-005,5.579996e-005
624,1.462002e-004,5.580019e-005
625,7.619988e-005,5.559996e-005
626,1.151001e-004,5.619996e-005
627,9.500002e-005,5.619996e-005
628,8.519995e-005,5.630008e-005
629,1.038001e-004,5.630008e-005
630,1.159001e-004,5.659997e-005
631,1.135999e-004,5.659997e-005
632,8.750008e-005,5.669985e-005
633,9.200000e-005,5.699997e-005
634,1.155001e-004,5.629985e-005
635,1.131000e-004,5.710009e-005
636,1.145001e-004,5.750009e-005
637,1.896999e-004,5.729985e-005
638,9.329990e-005,5.649985e-005
639,1.817001e-004,5.799998e-005
640,1.155999e-004,5.799998e-005
641,1.401000e-004,5.789986e-005
642,1.147999e-004,5.820021e-005
643,9.860005e-005,5.769986e-005
644,8.399994e-005,5.779997e-005
645,7.959991e-005,5.759997e-005
646,1.170002e-004,5.799998e-005
647,1.109000e-004,5.819998e-005
648,1.612999e-004,5.879998e-005
649,1.071000e-004,5.830009e-005
650,1.401000e-004,5.839998e-005
651,1.095999e-004,5.850010e-005
652,1.608001e-004,5.869986e-005
653,1.103000e-004,5.869986e-005
654,1.159001e-004,5.929987e-005
655,1.117999e-004,5.930010e-005
656,1.429999e-004,5.850010e-005
657,9.469991e-005,5.910010e-005
658,1.425000e-004,5.929987e-005
659,1.103999e-004,5.970011e-005
660,1.479001e-004,5.999999e-005
661,9.880005e-005,5.999999e-005
662,1.520000e-004,5.979999e-005
663,9.189988e-005,6.060000e-005
664,1.544000e-004,5.999999e-005
665,1.027002e-004,5.979999e-005
666,1.552000e-004,6.040023e-005
667,8.760020e-005,5.990011e-005
668,1.504000e-004,6.069988e-005
669,1.087000e-004,6.029988e-005
670,1.175001e-004,6.110012e-005
671,1.324001e-004,6.120000e-005
672,1.532999e-004,6.149989e-005
